product_id,line_id,weight,length,thickness,temperature,vibration,humidity,shift,is_defect
PRD-002,Line Beta,57.939,102.067,17.116,76.725,1.617,30.922,3,0
PRD-004,Line Beta,41.259,89.624,17.447,82.896,5.817,55.451,1,0
PRD-020,Line Gamma,45.277,106.961,3.946,37.932,0.793,27.365,3,0
PRD-007,Line Alpha,20.53,45.708,15.831,47.384,6.75,53.053,1,0
PRD-008,Line Beta,23.748,66.664,9.448,49.864,3.4,72.514,1,0
PRD-017,Line Alpha,48.47,93.078,12.874,55.379,1.677,78.213,3,0
PRD-017,Line Alpha,12.352,96.066,15.913,52.301,6.67,77.743,2,0
PRD-003,Line Alpha,25.652,79.826,5.622,91.687,6.922,27.499,3,1
PRD-008,Line Gamma,42.686,40.046,13.358,60.966,0.593,31.228,3,1
PRD-016,Line Beta,56.356,25.812,2.395,82.347,5.918,58.111,1,0
PRD-002,Line Beta,56.134,104.78,3.139,54.007,6.485,58.876,1,0
PRD-003,Line Gamma,45.289,72.822,15.031,33.725,1.372,44.671,2,0
PRD-012,Line Alpha,56.411,31.455,4.451,30.699,6.067,40.497,3,0
PRD-019,Line Gamma,46.526,40.354,5.108,25.027,3.636,22.815,3,0
PRD-015,Line Gamma,31.777,68.39,4.284,41.385,5.928,76.214,1,0
PRD-017,Line Beta,46.886,91.931,5.195,27.582,2.961,29.766,3,0
PRD-002,Line Gamma,12.413,33.104,14.447,91.375,3.874,43.035,1,1
PRD-006,Line Beta,28.668,49.602,16.183,41.983,3.674,26.326,3,0
PRD-018,Line Beta,24.624,53.812,3.568,23.532,4.395,81.339,2,0
PRD-001,Line Beta,20.468,63.948,17.04,89.25,5.426,54.418,1,1
PRD-004,Line Alpha,48.276,104.163,2.3,35.545,7.104,38.154,2,0
PRD-017,Line Alpha,44.46,55.205,7.366,77.991,1.152,47.016,2,0
PRD-001,Line Alpha,38.958,108.834,6.995,34.405,2.457,29.848,1,0
PRD-010,Line Beta,39.249,64.278,10.762,60.626,6.077,46.668,1,0
PRD-011,Line Beta,21.212,119.446,4.654,24.979,6.512,20.303,3,0
PRD-016,Line Gamma,30.847,65.355,8.597,43.557,0.788,24.885,2,0
PRD-018,Line Alpha,25.069,96.85,5.192,36.065,3.363,26.74,3,0
PRD-015,Line Gamma,33.811,117.384,10.44,80.934,3.453,60.618,2,0
PRD-003,Line Gamma,52.365,26.781,12.234,50.285,6.74,27.683,2,1
PRD-007,Line Alpha,36.265,83.316,17.661,33.135,2.507,62.362,1,0
PRD-011,Line Alpha,14.963,25.652,4.41,87.528,1.058,77.75,3,0
PRD-009,Line Alpha,45.707,16.19,5.258,81.053,4.021,74.393,2,1
PRD-012,Line Gamma,29.811,98.436,13.961,71.23,6.506,58.821,1,0
PRD-018,Line Gamma,47.668,85.097,6.407,50.189,2.121,58.977,2,1
PRD-004,Line Beta,23.886,41.096,10.843,38.452,4.492,77.366,3,0
PRD-002,Line Alpha,40.372,105.778,9.772,65.04,2.16,58.373,1,0
PRD-016,Line Gamma,50.302,58.626,13.197,22.985,4.62,66.966,1,1
PRD-018,Line Beta,56.211,85.191,4.598,36.435,4.284,48.312,2,0
PRD-017,Line Alpha,53.821,65.444,16.812,54.874,1.993,88.058,1,1
PRD-019,Line Beta,25.091,39.538,8.27,61.68,6.159,53.027,1,0
PRD-015,Line Gamma,51.565,101.808,12.656,67.123,2.962,56.354,1,1
PRD-014,Line Gamma,23.571,72.025,9.458,63.953,3.91,89.992,2,0
PRD-010,Line Gamma,27.12,105.522,15.817,36.167,1.853,67.507,3,0
PRD-004,Line Alpha,35.072,29.445,9.949,62.228,3.181,66.694,3,0
PRD-018,Line Beta,56.082,42.156,4.756,85.933,2.211,54.618,3,0
PRD-019,Line Alpha,12.469,78.605,2.557,28.594,5.43,48.756,3,0
PRD-019,Line Gamma,39.612,118.625,8.075,36.602,6.42,38.328,2,0
PRD-017,Line Beta,29.258,21.231,13.935,52.62,2.448,22.457,1,0
PRD-001,Line Beta,51.089,30.792,2.237,64.869,5.449,21.895,3,1
PRD-002,Line Beta,24.552,97.409,14.371,90.137,2.059,75.936,1,1
PRD-006,Line Gamma,35.486,41.104,3.68,77.615,4.749,61.323,1,1
PRD-003,Line Alpha,27.22,29.228,11.248,41.95,1.311,77.779,3,0
PRD-003,Line Gamma,16.084,36.226,4.424,31.463,5.85,55.895,2,0
PRD-008,Line Gamma,43.133,117.643,17.347,48.233,3.805,47.424,2,0
PRD-020,Line Gamma,22.716,73.99,12.663,93.258,4.504,83.837,1,1
PRD-002,Line Beta,18.135,44.226,13.295,94.862,2.091,60.824,3,0
PRD-012,Line Gamma,33.781,118.343,17.625,28.679,6.542,56.279,1,0
PRD-015,Line Beta,25.559,33.94,4.056,34.897,0.957,77.601,3,0
PRD-006,Line Alpha,43.028,64.151,8.827,74.862,5.674,54.241,2,0
PRD-019,Line Gamma,48.017,23.873,14.211,68.034,2.758,51.324,2,0
PRD-020,Line Gamma,20.119,48.874,11.567,57.697,1.061,53.894,3,0
PRD-005,Line Alpha,27.067,15.071,12.579,83.469,2.135,52.504,2,0
PRD-008,Line Gamma,45.305,37.723,12.875,40.766,1.605,66.311,1,0
PRD-002,Line Gamma,31.904,34.616,4.366,40.841,4.578,24.835,2,0
PRD-010,Line Gamma,20.352,110.011,16.882,39.346,6.375,28.019,2,0
PRD-011,Line Alpha,20.3,47.931,12.868,83.376,2.071,27.507,3,0
PRD-014,Line Alpha,42.47,104.688,5.642,49.338,4.008,39.049,3,0
PRD-015,Line Gamma,16.156,55.142,2.486,94.908,5.621,38.093,2,1
PRD-014,Line Alpha,36.448,31.815,3.668,40.467,2.285,57.389,2,0
PRD-002,Line Beta,23.093,86.74,9.887,53.717,3.514,63.689,2,0
PRD-008,Line Alpha,57.748,55.321,10.136,60.503,6.081,32.791,1,0
PRD-014,Line Alpha,19.426,56.196,12.865,38.222,6.664,76.895,2,0
PRD-020,Line Beta,32.598,34.591,13.192,63.141,0.954,49.379,2,0
PRD-019,Line Beta,49.469,87.491,7.246,67.648,6.919,57.079,2,0
PRD-002,Line Gamma,53.356,103.695,9.294,84.861,6.71,75.39,1,0
PRD-019,Line Beta,16.094,50.946,8.117,71.942,5.393,85.513,1,0
PRD-015,Line Alpha,31.726,47.921,9.59,41.275,3.707,35.227,3,0
PRD-003,Line Alpha,16.036,109.699,9.036,72.566,6.336,42.314,1,0
PRD-009,Line Gamma,50.327,18.753,13.877,35.553,5.908,29.713,2,0
PRD-012,Line Gamma,15.535,74.888,3.647,35.804,6.418,22.448,3,0
PRD-012,Line Alpha,22.341,26.077,7.597,48.544,1.982,52.341,1,0
PRD-012,Line Beta,15.429,47.199,16.68,33.512,3.933,34.669,3,0
PRD-006,Line Beta,30.359,47.086,11.668,82.33,3.785,89.603,3,0
PRD-003,Line Gamma,25.624,47.338,6.464,36.191,6.245,44.075,3,0
PRD-016,Line Gamma,30.095,103.849,11.468,77.395,2.532,56.679,2,0
PRD-001,Line Gamma,48.407,71.139,5.468,56.01,1.921,62.082,2,0
PRD-006,Line Alpha,22.363,70.38,5.798,35.599,2.497,26.976,2,0
PRD-013,Line Beta,25.771,93.753,6.691,53.146,0.644,71.932,1,0
PRD-019,Line Gamma,44.195,19.047,13.826,73.096,0.671,62.414,3,0
PRD-020,Line Alpha,53.879,88.874,3.406,72.585,1.125,23.215,3,0
PRD-009,Line Beta,53.803,96.829,7.546,21.372,6.589,77.415,3,0
PRD-009,Line Beta,40.994,49.96,6.152,79.042,4.395,49.915,1,0
PRD-020,Line Gamma,29.716,17.065,16.713,67.371,2.67,62.354,2,0
PRD-007,Line Alpha,31.538,65.552,10.682,91.331,2.659,24.439,3,0
PRD-001,Line Gamma,27.097,21.787,3.828,85.762,4.468,34.724,1,1
PRD-001,Line Alpha,25.955,119.482,2.219,70.925,1.328,26.368,1,0
PRD-013,Line Alpha,32.334,113.445,10.587,79.599,2.439,83.497,3,1
PRD-005,Line Beta,39.704,17.689,5.847,22.719,1.11,29.752,1,0
PRD-017,Line Gamma,26.21,18.923,7.902,49.323,0.904,63.169,2,0
PRD-010,Line Beta,31.349,50.982,11.682,85.599,1.956,46.18,3,0
PRD-020,Line Gamma,45.975,118.734,9.928,93.534,7.057,28.971,1,1
PRD-005,Line Gamma,15.265,28.69,7.427,25.569,2.139,41.837,2,0
PRD-002,Line Beta,16.885,46.17,11.47,44.441,3.823,41.953,2,0
PRD-003,Line Gamma,29.969,111.226,11.953,36.422,5.999,74.296,2,0
PRD-004,Line Alpha,14.494,25.704,12.194,28.868,6.189,62.95,1,0
PRD-002,Line Alpha,36.459,27.344,9.138,29.761,1.557,85.975,3,0
PRD-009,Line Alpha,23.622,97.866,11.392,63.903,4.914,66.58,3,0
PRD-005,Line Alpha,25.176,50.23,9.07,50.568,6.472,67.486,3,0
PRD-004,Line Gamma,25.477,15.293,9.738,60.557,6.55,44.908,3,0
PRD-004,Line Beta,57.874,32.038,5.982,48.763,2.455,30.284,1,0
PRD-004,Line Beta,47.134,18.745,2.077,93.092,1.127,37.728,2,1
PRD-017,Line Gamma,43.338,66.921,9.851,83.385,5.69,56.388,2,0
PRD-005,Line Gamma,55.555,16.93,2.907,86.383,4.442,61.456,3,1
PRD-006,Line Beta,18.48,21.292,2.921,50.234,4.539,38.266,3,0
PRD-016,Line Beta,45.145,54.731,3.189,65.931,0.68,53.894,2,0
PRD-005,Line Alpha,53.749,41.287,13.811,49.518,3.536,65.212,1,0
PRD-019,Line Beta,30.407,26.404,3.942,41.018,1.664,77.582,1,0
PRD-004,Line Beta,51.16,30.768,12.387,61.384,1.685,28.303,2,0
PRD-016,Line Alpha,36.936,81.046,17.982,93.208,5.283,55.434,3,0
PRD-003,Line Beta,52.063,58.09,13.984,87.236,1.693,83.353,2,1
PRD-016,Line Alpha,25.506,20.735,14.848,28.529,2.094,22.411,1,0
PRD-003,Line Gamma,14.137,98.155,16.049,38.821,2.957,20.699,2,0
PRD-017,Line Gamma,17.305,97.478,8.811,67.444,1.515,36.083,1,0
PRD-015,Line Beta,47.65,71.398,6.975,46.315,1.69,82.54,2,1
PRD-014,Line Alpha,13.925,117.775,8.553,73.15,1.29,41.087,3,0
PRD-020,Line Beta,24.63,27.748,3.828,21.375,3.05,42.679,1,0
PRD-020,Line Alpha,16.018,101.123,4.632,77.438,5.436,78.793,3,0
PRD-008,Line Gamma,53.911,70.38,15.992,88.317,3.124,67.185,2,1
PRD-017,Line Beta,49.706,115.368,12.578,43.354,6.414,45.17,3,0
PRD-001,Line Beta,51.174,38.429,11.139,94.719,5.685,80.042,3,0
PRD-006,Line Gamma,24.775,113.994,3.37,82.743,2.534,44.361,3,0
PRD-007,Line Alpha,49.047,104.684,16.726,81.199,1.783,41.676,2,1
PRD-010,Line Gamma,25.736,98.927,11.911,58.306,2.432,77.075,3,0
PRD-003,Line Gamma,13.23,114.573,9.323,26.949,6.616,54.309,1,0
PRD-017,Line Gamma,44.315,24.202,16.602,93.205,2.91,86.724,1,0
PRD-015,Line Gamma,20.047,46.38,3.358,73.903,2.711,87.24,3,0
PRD-007,Line Gamma,34.732,78.573,2.515,60.489,6.192,26.108,1,0
PRD-020,Line Beta,51.358,77.91,3.441,30.606,7.151,78.758,1,0
PRD-007,Line Gamma,54.308,110.719,15.546,87.303,0.79,82.946,1,1
PRD-014,Line Beta,22.34,88.423,2.786,53.891,2.865,59.134,2,0
PRD-019,Line Gamma,22.25,85.866,6.668,65.999,6.716,55.438,3,0
PRD-007,Line Gamma,40.36,65.044,12.457,89.201,3.814,85.886,1,1
PRD-018,Line Alpha,35.539,64.251,6.904,84.285,7.192,41.699,1,1
PRD-009,Line Gamma,48.348,74.133,3.182,42.461,5.41,23.722,1,0
PRD-006,Line Beta,48.584,51.491,11.583,40.834,5.44,76.291,2,0
PRD-016,Line Alpha,13.349,38.463,13.572,61.065,7.098,76.841,2,0
PRD-012,Line Gamma,26.987,43.581,8.448,78.709,3.425,85.024,1,1
PRD-013,Line Gamma,52.058,30.265,10.604,34.044,3.256,82.713,2,0
PRD-010,Line Beta,49.382,77.602,12.76,78.498,6.346,80.34,3,1
PRD-014,Line Alpha,26.816,83.949,15.252,22.059,3.361,35.51,3,0
PRD-004,Line Alpha,48.435,71.763,12.528,73.93,6.768,59.526,2,0
PRD-004,Line Beta,26.994,103.189,15.439,71.453,5.692,47.45,3,0
PRD-015,Line Beta,24.463,33.597,17.631,33.871,6.718,85.844,2,0
PRD-003,Line Alpha,51.966,112.771,2.081,27.782,6.076,47.824,1,0
PRD-008,Line Alpha,15.457,106.214,7.327,58.613,5.93,60.901,2,0
PRD-007,Line Beta,20.134,72.22,5.587,34.027,6.454,78.841,2,1
PRD-010,Line Alpha,13.43,54.135,8.872,49.327,5.376,77.722,3,0
PRD-004,Line Alpha,41.97,34.977,8.015,77.29,3.103,77.637,3,0
PRD-015,Line Alpha,31.076,41.463,6.445,49.279,5.899,60.334,3,0
PRD-019,Line Beta,33.836,80.863,8.304,83.028,2.465,70.813,3,1
PRD-009,Line Gamma,20.258,61.816,17.421,55.059,1.932,63.86,2,0
PRD-005,Line Alpha,37.709,91.06,5.106,79.084,5.193,76.742,1,0
PRD-002,Line Beta,29.744,91.104,5.775,68.97,0.71,71.01,3,0
PRD-006,Line Alpha,49.073,76.117,14.559,32.271,2.211,80.987,3,0
PRD-016,Line Alpha,43.647,113.046,6.752,48.647,5.037,31.566,3,0
PRD-019,Line Gamma,36.091,81.486,11.261,63.374,5.843,47.165,1,0
PRD-005,Line Beta,25.785,97.042,17.851,34.565,5.523,59.004,3,0
PRD-019,Line Beta,19.218,84.737,2.634,91.952,1.612,89.988,3,1
PRD-005,Line Beta,20.047,53.061,14.771,85.926,3.808,33.88,3,1
PRD-012,Line Beta,37.626,61.121,17.815,25.588,5.765,46.151,2,0
PRD-002,Line Beta,28.148,104.372,6.577,37.166,6.199,35.473,1,0
PRD-002,Line Alpha,19.529,23.866,4.376,94.728,2.965,81.856,3,1
PRD-014,Line Beta,37.603,119.204,15.847,85.426,1.594,30.525,1,0
PRD-008,Line Beta,44.655,23.86,10.665,23.853,5.441,34.506,1,0
PRD-013,Line Beta,43.387,93.858,16.713,52.647,3.086,53.422,2,0
PRD-005,Line Gamma,57.876,29.044,16.361,21.835,2.632,60.364,3,1
PRD-009,Line Beta,18.587,23.475,12.991,45.116,5.575,73.739,1,0
PRD-010,Line Gamma,41.481,58.874,4.852,66.359,3.01,60.847,3,0
PRD-008,Line Gamma,49.668,111.693,17.996,42.821,2.894,32.777,1,0
PRD-009,Line Alpha,18.024,87.892,10.421,80.776,7.04,83.146,1,1
PRD-009,Line Alpha,26.861,59.716,6.728,91.075,1.056,57.425,2,1
PRD-012,Line Beta,55.444,113.355,12.234,67.511,1.182,26.447,1,0
PRD-014,Line Beta,44.043,38.644,15.388,87.361,3.443,26.973,3,0
PRD-018,Line Beta,17.169,67.55,17.611,75.855,1.871,45.453,2,1
PRD-005,Line Gamma,55.632,72.242,16.141,86.78,4.778,38.696,2,1
PRD-013,Line Beta,52.571,70.139,8.732,54.445,2.022,56.187,3,0
PRD-015,Line Alpha,13.437,48.233,8.447,78.395,5.779,44.618,2,0
PRD-019,Line Beta,38.499,109.07,9.46,57.256,5.621,80.829,2,0
PRD-013,Line Beta,50.734,60.229,8.476,70.919,3.394,74.79,2,0
PRD-008,Line Beta,57.625,39.27,6.727,60.231,5.975,75.651,3,0
PRD-019,Line Beta,29.075,119.192,10.825,52.566,3.737,87.662,1,0
PRD-004,Line Beta,19.579,116.704,8.375,23.859,4.14,37.033,3,0
PRD-004,Line Gamma,34.569,40.903,12.368,57.267,3.882,20.622,2,0
PRD-012,Line Beta,45.079,43.986,2.597,89.265,2.769,71.987,1,1
PRD-015,Line Beta,45.209,19.406,8.031,29.884,6.388,30.556,1,0
PRD-016,Line Gamma,15.136,86.765,8.182,28.583,4.461,46.754,2,0
PRD-014,Line Beta,26.506,67.029,15.099,20.486,5.234,46.372,3,0
PRD-007,Line Beta,43.844,49.515,10.377,21.913,0.674,55.766,3,0
PRD-006,Line Gamma,27.175,75.374,14.903,31.85,4.31,53.315,3,0
PRD-010,Line Gamma,17.742,113.445,2.358,80.678,2.166,66.192,3,1
PRD-017,Line Gamma,55.469,55.343,8.624,41.945,4.167,36.204,3,0
PRD-012,Line Beta,37.57,53.691,17.499,32.031,6.958,46.441,2,0
PRD-014,Line Alpha,29.401,18.42,14.737,41.659,5.626,77.357,3,1
PRD-013,Line Beta,27.44,25.383,3.53,35.901,5.638,64.564,2,0
PRD-008,Line Beta,50.006,16.289,12.11,29.179,2.31,32.805,2,0
PRD-008,Line Beta,50.224,44.578,4.449,31.355,3.193,31.648,3,0
PRD-016,Line Beta,53.553,91.387,5.466,69.087,4.637,75.874,1,0
PRD-008,Line Alpha,25.884,77.683,17.971,48.185,2.27,55.851,2,0
PRD-001,Line Alpha,48.8,118.264,15.955,88.368,4.04,70.602,3,1
PRD-001,Line Gamma,36.89,63.227,16.165,67.34,6.776,76.854,3,0
PRD-003,Line Alpha,19.256,30.303,12.326,57.397,4.265,50.844,2,0
PRD-007,Line Gamma,34.816,111.321,10.73,74.101,5.787,31.577,2,0
PRD-008,Line Beta,23.839,52.333,11.685,89.234,5.355,53.448,1,0
PRD-004,Line Beta,24.386,82.561,5.215,62.525,2.563,76.78,3,0
PRD-012,Line Beta,28.801,116.784,7.173,23.925,4.528,34.367,3,0
PRD-017,Line Alpha,25.149,82.814,7.739,58.528,5.652,20.694,2,0
PRD-017,Line Beta,57.236,41.125,14.427,79.317,3.344,36.312,3,0
PRD-007,Line Beta,38.81,72.673,4.221,67.968,2.862,29.708,3,0
PRD-007,Line Gamma,47.277,117.259,9.964,21.341,2.923,27.623,2,0
PRD-010,Line Beta,19.834,53.263,4.822,44.508,4.16,36.885,3,0
PRD-011,Line Beta,14.16,30.492,6.091,27.185,2.798,84.451,1,1
PRD-013,Line Gamma,46.81,50.833,11.82,21.676,5.498,62.263,2,0
PRD-005,Line Beta,27.28,46.28,4.557,35.324,5.581,34.719,2,0
PRD-017,Line Beta,20.936,69.586,17.684,31.528,0.734,83.021,2,1
PRD-019,Line Alpha,32.388,53.128,11.674,83.295,6.878,78.074,1,1
PRD-015,Line Beta,54.219,75.953,4.712,54.323,7.072,38.814,2,1
PRD-014,Line Beta,39.253,71.008,4.79,34.172,4.851,29.942,3,0
PRD-018,Line Gamma,52.347,65.212,7.37,20.208,4.329,57.398,1,0
PRD-007,Line Beta,32.475,92.795,14.809,88.863,3.308,69.978,2,0
PRD-010,Line Gamma,40.316,23.351,5.78,70.17,1.46,28.101,1,0
PRD-020,Line Beta,37.664,87.893,14.42,22.439,2.831,31.978,1,0
PRD-009,Line Alpha,24.907,19.403,6.004,31.015,0.631,63.582,3,0
PRD-003,Line Alpha,39.861,83.307,2.039,69.307,3.026,25.213,1,0
PRD-015,Line Alpha,23.728,92.343,2.928,74.638,5.324,67.764,3,0
PRD-008,Line Gamma,52.232,81.227,11.054,55.966,0.866,88.174,1,0
PRD-018,Line Beta,37.631,25.148,3.97,41.015,5.169,30.638,1,0
PRD-020,Line Gamma,55.544,92.844,8.914,51.65,1.988,61.252,1,0
PRD-014,Line Gamma,52.596,103.437,7.852,44.951,7.095,23.035,3,0
PRD-010,Line Gamma,46.852,30.941,16.929,30.546,5.0,70.544,3,0
PRD-002,Line Alpha,36.145,102.416,5.494,69.645,0.942,36.292,2,1
PRD-002,Line Gamma,52.313,116.792,14.971,42.751,1.489,29.147,2,0
PRD-018,Line Gamma,52.366,19.159,11.022,24.696,4.21,85.407,3,0
PRD-008,Line Gamma,30.492,75.492,2.431,66.442,2.823,70.143,2,0
PRD-016,Line Alpha,36.921,70.23,5.376,31.188,6.249,79.612,2,0
PRD-009,Line Alpha,33.671,28.176,4.766,86.574,5.663,26.24,3,0
PRD-008,Line Gamma,56.641,60.976,6.523,60.878,6.121,28.276,1,0
PRD-013,Line Alpha,13.103,76.858,3.762,82.933,2.187,21.92,3,1
PRD-004,Line Alpha,50.266,98.262,17.712,72.851,4.536,54.285,1,0
PRD-020,Line Beta,35.51,105.713,8.929,87.688,3.126,34.44,2,1
PRD-002,Line Gamma,19.066,48.588,4.079,87.57,7.061,43.804,3,1
PRD-014,Line Beta,21.607,30.028,13.088,38.047,2.359,85.156,2,0
PRD-017,Line Beta,22.345,16.244,11.728,83.673,1.539,76.354,2,0
PRD-020,Line Alpha,28.507,81.994,13.193,44.362,5.664,59.937,3,1
PRD-010,Line Alpha,27.771,66.266,5.193,29.79,5.328,71.704,2,0
PRD-014,Line Alpha,29.736,33.934,7.808,26.02,2.561,49.633,3,1
PRD-007,Line Alpha,48.952,51.615,3.588,56.174,2.09,69.258,3,0
PRD-012,Line Gamma,35.231,86.872,17.018,20.972,5.263,59.746,2,0
PRD-011,Line Beta,26.232,84.6,17.81,66.349,1.138,22.625,1,0
PRD-007,Line Alpha,54.466,113.102,6.992,77.679,1.451,70.463,1,1
PRD-009,Line Beta,28.369,58.641,12.141,27.16,5.613,23.29,3,0
PRD-005,Line Alpha,12.867,41.069,3.677,43.299,5.369,35.925,2,0
PRD-001,Line Beta,27.373,91.038,3.941,74.314,6.837,86.2,2,0
PRD-016,Line Alpha,29.365,47.87,10.703,51.158,0.961,77.401,2,0
PRD-004,Line Beta,47.605,47.758,2.063,58.953,6.311,64.525,1,0
PRD-002,Line Gamma,29.715,91.148,15.778,91.679,6.262,88.45,2,1
PRD-018,Line Beta,46.767,57.715,4.497,22.306,6.948,82.376,3,0
PRD-011,Line Alpha,54.364,118.302,11.834,25.452,6.152,43.485,2,0
PRD-020,Line Alpha,27.849,21.712,8.564,89.216,3.412,62.668,2,0
PRD-011,Line Beta,40.976,110.027,11.553,94.574,2.668,41.758,1,1
PRD-002,Line Beta,35.885,62.248,5.165,28.947,2.781,50.03,2,0
PRD-002,Line Gamma,56.208,70.204,16.212,70.053,5.56,37.269,3,0
PRD-020,Line Beta,47.31,32.843,6.899,60.676,4.18,89.918,2,0
PRD-003,Line Gamma,40.526,24.487,12.129,26.171,2.016,63.674,1,0
PRD-004,Line Gamma,55.695,27.868,8.283,28.013,2.831,81.31,3,1
PRD-005,Line Alpha,57.43,33.624,12.817,60.631,4.951,47.015,2,0
PRD-016,Line Gamma,49.311,49.327,4.962,72.925,3.511,30.209,3,0
PRD-019,Line Alpha,29.399,66.751,12.504,22.67,0.789,30.619,2,0
PRD-019,Line Beta,17.392,22.072,11.579,68.268,6.711,53.802,1,0
PRD-002,Line Beta,39.887,37.736,3.875,81.773,2.984,43.606,3,1
PRD-019,Line Alpha,22.221,119.174,15.056,49.979,2.163,73.769,1,0
PRD-003,Line Beta,47.24,80.616,17.654,42.246,2.756,46.513,3,0
PRD-014,Line Alpha,32.048,89.074,16.354,91.245,6.522,53.244,2,0
PRD-009,Line Alpha,13.994,90.206,2.357,36.498,1.67,22.574,1,0
PRD-012,Line Beta,26.867,56.679,10.705,50.675,5.344,86.998,1,0
PRD-018,Line Alpha,30.898,70.981,3.522,52.9,4.019,51.456,1,0
PRD-012,Line Alpha,36.899,35.141,8.954,86.997,6.414,52.969,1,1
PRD-002,Line Gamma,38.676,84.322,6.321,64.801,3.369,31.257,1,0
PRD-005,Line Alpha,44.506,38.394,4.689,63.672,2.575,46.097,3,0
PRD-016,Line Gamma,22.688,92.14,10.548,65.026,2.059,67.966,1,0
PRD-012,Line Gamma,33.567,65.211,8.833,83.005,3.817,32.254,1,0
PRD-018,Line Gamma,17.91,91.0,15.969,34.783,1.17,38.511,1,0
PRD-020,Line Alpha,42.115,89.918,13.868,84.292,6.55,34.689,2,0
PRD-001,Line Alpha,25.516,103.155,14.592,56.245,3.421,62.346,2,0
PRD-020,Line Gamma,38.71,77.898,11.861,87.23,1.244,70.108,2,1
PRD-010,Line Alpha,34.095,90.639,5.753,67.012,1.723,65.641,1,0
PRD-006,Line Alpha,31.694,52.591,9.306,94.993,3.581,80.853,2,1
PRD-010,Line Beta,56.218,82.247,8.236,58.431,6.949,70.458,3,0
PRD-013,Line Gamma,13.022,75.326,6.886,40.03,7.049,35.797,2,0
PRD-001,Line Gamma,40.631,45.19,12.709,73.304,1.019,52.71,2,1
PRD-001,Line Beta,51.75,31.356,3.842,78.289,3.236,33.945,3,0
PRD-018,Line Alpha,26.7,61.367,15.092,91.959,6.772,79.286,1,1
PRD-013,Line Alpha,20.512,117.068,17.332,69.439,5.334,33.416,1,0
PRD-001,Line Alpha,22.505,113.321,10.3,92.832,0.791,37.15,3,0
PRD-004,Line Gamma,13.648,98.865,17.088,51.226,5.623,37.963,3,0
PRD-019,Line Alpha,36.852,38.06,2.302,58.437,1.159,86.115,3,0
PRD-020,Line Alpha,49.72,94.248,8.96,71.245,2.843,55.216,2,0
PRD-020,Line Beta,43.386,48.329,5.474,46.834,1.5,71.284,1,0
PRD-007,Line Alpha,14.649,100.021,16.618,77.562,3.122,78.062,2,1
PRD-002,Line Beta,12.587,18.986,13.289,20.498,6.95,85.952,3,0
PRD-018,Line Alpha,17.019,92.37,14.327,47.995,5.68,73.239,2,0
PRD-020,Line Beta,19.98,101.199,14.656,25.946,2.027,43.163,3,0
PRD-020,Line Alpha,50.717,64.943,2.359,56.338,1.101,71.23,3,1
PRD-019,Line Gamma,17.725,69.53,15.77,74.849,6.38,64.602,1,0
PRD-006,Line Alpha,19.62,99.606,11.967,77.359,3.65,30.717,3,0
PRD-004,Line Gamma,43.108,43.911,11.159,52.6,6.443,52.005,2,0
PRD-013,Line Gamma,33.491,94.397,5.803,83.547,5.556,53.636,3,1
PRD-013,Line Gamma,31.986,68.712,7.329,77.23,3.146,35.278,3,0
PRD-006,Line Alpha,30.039,88.207,14.36,71.081,5.803,22.768,1,0
PRD-009,Line Gamma,44.075,43.949,2.218,41.923,7.07,86.58,2,0
PRD-009,Line Beta,41.379,29.869,17.094,90.107,5.647,37.082,2,1
PRD-009,Line Beta,16.648,16.539,16.362,40.516,5.53,84.423,1,0
PRD-002,Line Gamma,49.358,94.093,17.682,32.043,1.938,66.917,2,0
PRD-017,Line Beta,55.894,88.7,8.34,51.553,5.973,20.948,1,0
PRD-015,Line Gamma,54.499,78.759,3.809,57.384,5.675,87.507,3,1
PRD-009,Line Gamma,31.27,88.625,3.937,80.877,3.759,64.028,2,0
PRD-016,Line Gamma,40.732,38.796,2.036,90.184,5.352,38.623,2,1
PRD-017,Line Beta,50.663,67.332,4.631,63.755,4.542,86.857,2,1
PRD-001,Line Alpha,38.051,108.956,8.225,38.3,5.672,72.077,2,0
PRD-001,Line Alpha,32.806,52.762,17.082,89.158,6.312,86.023,1,1
PRD-019,Line Beta,44.214,101.082,2.151,29.13,2.35,42.715,2,0
PRD-008,Line Beta,50.445,37.882,13.828,75.427,2.421,85.733,3,0
PRD-012,Line Beta,19.91,99.271,4.753,49.661,5.853,35.178,3,0
PRD-017,Line Beta,20.795,48.448,3.266,46.545,7.095,55.213,3,0
PRD-019,Line Alpha,23.43,116.54,11.845,68.279,5.546,76.219,2,0
PRD-009,Line Alpha,22.909,31.904,2.237,91.189,2.075,81.142,3,1
PRD-008,Line Gamma,40.293,90.86,11.298,52.609,6.192,53.468,3,0
PRD-018,Line Beta,28.529,89.399,7.045,40.247,3.609,20.528,2,0
PRD-016,Line Alpha,21.817,84.351,3.915,53.497,2.0,25.882,1,0
PRD-009,Line Beta,48.833,102.285,7.478,70.236,4.21,86.153,2,0
PRD-010,Line Beta,23.059,22.671,8.169,91.107,0.825,69.223,2,0
PRD-018,Line Gamma,46.906,77.288,11.033,62.042,2.097,78.515,2,0
PRD-006,Line Gamma,28.493,61.719,9.321,44.182,3.994,73.362,3,1
PRD-007,Line Alpha,52.563,111.149,12.944,72.976,5.752,88.267,1,0
